,company_name,company_rating,other_data
3059,Webespire Consulting,4.0,"IT Services & Consulting , Noida"
3060,Raas Infotek,4.7,Noida +3 more
3061,Zephyr,2.6,"Investment Banking / Venture Capital / Private Equity , 51-200 Employees , 30 years old , Noida +13 more"
3062,Vencore Global Info Solution,1.8,"Financial Services , Noida"
3063,RKG Creation,4.2,Noida +3 more
3064,Fidere Facilities Management,3.6,"5k-10k Employees (Global) , 14 years old , Noida +5 more"
3065,Assignment Solutionz,2.1,Noida +1 more
3066,Core Techies,4.5,"IT Services & Consulting , 11-50 Employees , 12 years old , Noida +1 more"
3067,Maruti Computers,3.8,"Software Product , 51-200 Employees , 33 years old , Noida +5 more"
3068,Power Cable Industries,4.1,"Power , Noida +2 more"
3069,Adne Group,2.9,"Recruitment , 11-50 Employees (Global) , Noida +1 more"
3070,IT Soft Communications,5.0,Noida
3071,Pantos Logistics,4.2,"Logistics , 11-50 Employees , Noida +11 more"
3072,Samho Gunyoung Construction,4.8,"Engineering & Construction , Noida +4 more"
3073,Blowtech Air Devices,4.7,"11-50 Employees , Noida"
3074,Sky2C Freight Systems,4.6,Noida +1 more
3075,Maple Exports,2.0,Noida +1 more
3076,InfoService,3.3,"IT Services & Consulting , 501-1k Employees (Global) , 20 years old , Noida +20 more"
3077,Shailsuta Logistics,3.7,Noida +1 more
3078,Ashoka Gears,1.7,"11-50 Employees , Noida"
3079,Best Hawk Infosystems,3.5,Noida +1 more
3080,Adne Group,2.9,"Recruitment , 11-50 Employees (Global) , Noida +1 more"
3081,IT Soft Communications,5.0,Noida
3082,Pantos Logistics,4.2,"Logistics , 11-50 Employees , Noida +11 more"
3083,RKG Creation,4.2,Noida +3 more
3084,Assignment Solutionz,2.1,Noida +1 more
3085,Wollaque Ventilation Conditioning,4.3,Noida +1 more
3086,Panzer Division Security & Allied Services,4.0,"Law Enforcement & Security , 501-1k Employees , Noida +5 more"
3087,Precision Products,4.6,Noida +4 more
3088,CorfuIT,1.9,"Financial Services , 51-200 Employees (Global) , Noida"
3089,Innova Telecom,3.8,"Retail , 51-200 Employees , Noida +2 more"
3090,Editsoft Digital,3.9,"IT Services & Consulting , Noida"
3091,West Coast Consulting,2.4,Noida
3092,Rocking Trips,4.5,"Financial Services , 9 years old , Noida"
3093,AON Global Insurance Brokers,4.4,"Insurance , 10k-50k Employees , Noida +7 more"
3094,Indo Alusys Industries,4.3,"501-1k Employees , Public , 45 years old , Noida +4 more"
3095,Outshine Solutions,1.2,"IT Services & Consulting , 11-50 Employees (Global) , 13 years old , Noida"
3096,Visvero,2.3,Noida +1 more
3097,Lares Softech,3.7,"Financial Services , 11-50 Employees , Noida"
3098,ThreadSol,3.5,"IT Services & Consulting , Startup , 12 years old , Noida +1 more"
3099,SysInfoTools Software,4.4,"14 years old , Noida +1 more"
3100,Kataak,3.4,"Financial Services , Noida +1 more"
3101,GleamingMedia,3.3,"Marketing & Advertising , 11-50 Employees (Global) , 12 years old , Noida"
3102,iGent Digital Solutions,3.6,"Financial Services , 11-50 Employees , Noida +1 more"
3103,Testing Campus Infotech,4.0,"Financial Services , 51-200 Employees , 15 years old , Noida +5 more"
3104,AI Soft Technologies,3.6,"IT Services & Consulting , 11-50 Employees , 35 years old , Noida +3 more"
3105,Summit,4.7,"11-50 Employees , Noida +6 more"
3106,Raas Infotek,4.7,Noida +3 more
3107,Vencore Global Info Solution,1.8,"Financial Services , Noida"
3108,Zephyr,2.6,"Investment Banking / Venture Capital / Private Equity , 51-200 Employees , 30 years old , Noida +13 more"
3109,Absolut Info Systems,1.8,"IT Services & Consulting , 17 years old , Noida +1 more"
3110,Geotech Systems & Solutions,2.2,"1-10 Employees , Noida"
3111,Fairwood PMC,4.8,"Real Estate , 11-50 Employees , Noida +2 more"
3112,MagicTel Solutions,4.7,"Financial Services , Noida +3 more"
3113,Jinigram,1.1,"Financial Services , 11-50 Employees , Noida +1 more"
3114,Maxtech Data House,4.1,"Financial Services , 27 years old , Noida +1 more"
3115,Vsun Mobile,3.9,"Telecom , 51-200 Employees , 13 years old , Noida +9 more"
3116,wTVision,4.5,Noida +1 more
3117,Innovians Technologies,5.0,"Education & Training , 12 years old , Noida +1 more"
3118,MeritNation,3.5,"EdTech , 51-200 Employees , 36 years old , Noida +20 more"
3119,Kriti Prakashan,3.7,"Printing & Publishing , 51-200 Employees , 23 years old , Noida +11 more"
3120,IMS-Design & Innovation Academy,3.2,"51-200 Employees , 19 years old , Noida"
3121,Securitrans India,4.1,"Financial Services , 1k-5k Employees , 38 years old , Noida +38 more"
3122,SAGAR MOTORS,4.1,"51-200 Employees , Noida +8 more"
3123,EAM ERP Business Services,4.1,"Financial Services , Noida +1 more"
3124,Fidere Facilities Management,3.6,"5k-10k Employees (Global) , 14 years old , Noida +5 more"
3125,Core Techies,4.5,"IT Services & Consulting , 11-50 Employees , 12 years old , Noida +1 more"
3126,Times OOH,4.0,"Marketing & Advertising , 51-200 Employees , 19 years old , Noida +4 more"
3127,Tanaashi Technologies,4.8,"11-50 Employees , 25 years old , Noida"
3128,Pranav Enterprises,4.2,"11-50 Employees , 26 years old , Noida +1 more"
3129,Mail Today Newspaper,3.0,Noida
3130,Conax Access Systems,4.2,"51-200 Employees , Noida +1 more"
3131,Kdp Buildwell,4.5,"51-200 Employees , Noida +1 more"
3132,Sultan Chand & Sons,3.3,"Printing & Publishing , 51-200 Employees , 59 years old , Noida +4 more"
3133,Spiders Watch Technologies,1.4,Noida +1 more
3134,Precision Pipes & Profiles Co.,4.8,Noida +1 more
3135,Cvoter News Services,3.7,"51-200 Employees , Noida +1 more"
3136,Auric,4.4,"Beverage , 51-200 Employees , 7 years old , Noida +3 more"
3137,Prabhushila Engineering,4.0,"51-200 Employees , Noida +3 more"
3138,Mass Management Services,4.8,"51-200 Employees , 25 years old , Noida +6 more"
3139,Datatec Methodex,4.8,Noida
3140,Swastik Metaforge,2.5,Noida +1 more
3141,InfoService,3.3,"IT Services & Consulting , 501-1k Employees (Global) , 20 years old , Noida +20 more"
3142,Fishbowl,4.1,"Internet , Noida +1 more"
3143,The Perfect Fit,3.9,Noida
3144,VSG Business Solutions,1.5,"11-50 Employees (Global) , Noida"
3145,Genpact Pharmalink,3.9,Noida +7 more
3146,Ambe Phytoextracts,3.6,"51-200 Employees , 17 years old , Noida +2 more"
3147,Development Environergy Services,4.8,"51-200 Employees , Noida +2 more"
3148,Orion Water Treatment,1.4,Noida +2 more
3149,Blowtech Air Devices,4.7,"11-50 Employees , Noida"
3150,Sky2C Freight Systems,4.6,Noida +1 more
3151,Maple Exports,2.0,Noida +1 more
3152,Samho Gunyoung Construction,4.8,"Engineering & Construction , Noida +4 more"
3153,G. Tech Splicing,3.2,Noida +4 more
3154,Ujjala Exports,3.6,Noida +1 more
3155,Awarebase Technology,4.1,Noida
3156,Vigyan Prasar,3.0,"35 years old , Noida +1 more"
3157,Atc Labs,1.1,Noida
3158,Looks Salon,3.1,"201-500 Employees , 35 years old , Noida +13 more"
3159,CGS Apparels,4.6,"201-500 Employees , Noida +2 more"
3160,Sunborne Energy Services,2.0,"Power , 11-50 Employees , Noida +1 more"
3161,Ambience Airtech,3.7,Noida +1 more
3162,Jagran Public School,4.3,"Education & Training , Noida +7 more"
3163,Marwah Films Video Studio,4.9,Noida
3164,Fr. Agnel School,4.4,"Education & Training , Noida +7 more"
3165,Karvy Global Services,2.7,"BPO , 10k-50k Employees (Global) , 20 years old , Noida +8 more"
3166,Syndicate Printers,3.6,"51-200 Employees , Noida +1 more"
3167,Zenith Rollers,3.2,"Industrial Machinery , 501-1k Employees , Noida +4 more"
3168,BIGCEM CEMENT,3.8,"Engineering & Construction , Noida +5 more"
3169,Softel Solution,4.0,"IT Services & Consulting , 51-200 Employees , 20 years old , Noida +4 more"
3170,Best Hawk Infosystems,3.5,Noida +1 more
3171,Fincart,3.7,"51-200 Employees , 12 years old , Noida +2 more"
3172,Oriana Power,4.1,"Power , Noida"
3173,Career Mantra,4.4,"Internet , 51-200 Employees , 16 years old , Noida +6 more"
3174,Mariko,3.6,Noida
3175,Marigold Public School,3.7,"Education & Training , Noida +4 more"
3176,Asian Adventures,1.8,"11-50 Employees , Noida"
3177,Bimla Maru Fashions,2.0,Noida
3178,IANS,3.3,"Food Processing , 51-200 Employees , Noida"
3179,Zee Unimedia,3.8,Noida +2 more
3180,Al Kabeer Food Processing,4.5,Noida +3 more
3181,Smiel A Unit Of Motherson,4.3,Noida +1 more
3182,C-exmart Technology,3.9,"9 years old , Noida"
3183,Kkolar Appliances,4.1,"51-200 Employees , Noida +1 more"
3184,Ideal E-infosolutions,4.3,"16 years old , Noida +1 more"
3185,Radiate Digital,3.8,Noida
3186,Meera Industrial Necessities,4.0,Noida
3187,Kimo Clothing Design Concept,4.5,"51-200 Employees , Noida"
3188,Protonics Systems India,3.3,Noida
3189,Aurven Technologies,2.8,Noida
3190,K And K Homeware,2.6,Noida
3191,Vikrant Safe Guard,4.9,"51-200 Employees , Noida +1 more"
3192,Momark Services,2.1,"Internet , 11-50 Employees (Global) , Startup , 12 years old , Noida +1 more"
3193,Computer Frontline Consultancy Services,3.4,"IT Services & Consulting , 11-50 Employees , 24 years old , Noida +3 more"
3194,ELESA AND GANTER INDIA,3.7,"11-50 Employees , Noida +1 more"
3195,Mayanks It Solutions,3.8,Noida +2 more
3196,B.a.g. Films & Media,3.7,"Media & Entertainment , 501-1k Employees , Noida +1 more"
3197,Module Informatics,4.3,Noida +2 more
3198,Premier Logic,5.0,"51-200 Employees (Global) , Noida"
3199,Connect International,4.5,"51-200 Employees , Noida +3 more"
3200,Audacious Systems Design,3.6,"9 years old , Noida"
3201,Raj K Sri,4.7,"11-50 Employees (Global) , Noida +1 more"
3202,NSN Biotech,1.9,"11-50 Employees , Noida +1 more"
3203,Ragvim Technologies,1.4,Noida
3204,Sr Infosoft,4.3,"Recruitment , 51-200 Employees (Global) , Noida +1 more"
3205,Europa Technosoft,1.3,"1-10 Employees (Global) , Noida"
3206,Aster Minds Enterprise Solutions,4.7,"IT Services & Consulting , 11-50 Employees , 15 years old , Noida +2 more"
3207,SimplyHR Solutions LLP,4.8,"11-50 Employees (Global) , 14 years old , Noida +2 more"
3208,HISP India,3.2,"51-200 Employees (Global) , Noida"
3209,Anya Polytech & Fertilizers,3.2,"51-200 Employees , Noida +1 more"
3210,Shiva Motors,2.0,"51-200 Employees , 29 years old , Noida +4 more"
3211,Noida Exim,2.9,Noida
3212,Governance Now,2.4,"11-50 Employees (Global) , Noida +1 more"
3213,Srbc,3.7,Noida +3 more
3214,MMM,3.9,"1-10 Employees (Global) , 6 years old , Noida +6 more"
3215,Justrelief Wellness,2.5,"9 years old , Noida +1 more"
3216,Baijunda Electronics,4.9,Noida
3217,Wave Megacity Centre,3.4,"51-200 Employees , Noida"
3218,Zooneto Infosoft,4.0,"IT Services & Consulting , 11-50 Employees (Global) , 9 years old , Noida"
3219,Max Ventures and Industries,4.6,"Packaging , 51-200 Employees , 8 years old , Noida +1 more"
3220,Raj K Sri,4.7,"11-50 Employees (Global) , Noida +1 more"
3221,NSN Biotech,1.9,"11-50 Employees , Noida +1 more"
3222,Jinigram,1.1,"Financial Services , 11-50 Employees , Noida +1 more"
3223,Maxtech Data House,4.1,"Financial Services , 27 years old , Noida +1 more"
3224,J J Expo Impo,3.6,"Financial Services , 51-200 Employees , Noida +1 more"
3225,6Tel Consultancy,3.6,"Financial Services , 11-50 Employees , 17 years old , Noida +3 more"
3226,wTVision,4.5,Noida +1 more
3227,Panzer Division Security & Allied Services,4.0,"Law Enforcement & Security , 501-1k Employees , Noida +5 more"
3228,Precision Products,4.6,Noida +4 more
3229,Shotformats Digital Production,2.2,"Media & Entertainment , 201-500 Employees , 17 years old , Noida +6 more"
3230,Geotech Systems & Solutions,2.2,"1-10 Employees , Noida"
3231,Fairwood PMC,4.8,"Real Estate , 11-50 Employees , Noida +2 more"
3232,Spice BPO,5.0,Noida +6 more
3233,Spiders Watch Technologies,1.4,Noida +1 more
3234,Precision Pipes & Profiles Co.,4.8,Noida +1 more
3235,Cvoter News Services,3.7,"51-200 Employees , Noida +1 more"
3236,Times OOH,4.0,"Marketing & Advertising , 51-200 Employees , 19 years old , Noida +4 more"
3237,Career Mantra,4.4,"Internet , 51-200 Employees , 16 years old , Noida +6 more"
3238,Mariko,3.6,Noida
3239,Marigold Public School,3.7,"Education & Training , Noida +4 more"
3240,Asian Adventures,1.8,"11-50 Employees , Noida"
3241,AXA Assistance,3.7,Noida +2 more
3242,Lares Softech,3.7,"Financial Services , 11-50 Employees , Noida"
3243,Tri Star Products,3.1,Noida
3244,Strategic Alliance Management Services,3.7,"Recruitment , 51-200 Employees , 29 years old , Noida +7 more"
3245,Wollaque Ventilation Conditioning,4.3,Noida +1 more
3246,Beta Maschinenfabrik,4.4,Noida +1 more
3247,Adverb Solution,5.0,Noida +1 more
3248,Bimla Maru Fashions,2.0,Noida
3249,GoMedii Technologies,3.8,"Internet , 11-50 Employees (Global) , Startup , 7 years old , Noida +1 more"
3250,Ireslab Info Tech,2.1,"51-200 Employees (Global) , 11 years old , Noida +1 more"
3251,Finstem Group,4.5,"51-200 Employees (Global) , Noida +2 more"
3252,Ewebguru Solutions,4.1,"51-200 Employees , 9 years old , Noida"
3253,K And K Homeware,2.6,Noida
3254,Protonics Systems India,3.3,Noida
3255,Aurven Technologies,2.8,Noida
3256,Meera Industrial Necessities,4.0,Noida
3257,Kimo Clothing Design Concept,4.5,"51-200 Employees , Noida"
3258,Vikrant Safe Guard,4.9,"51-200 Employees , Noida +1 more"
3259,Limitless Mobility Solutions,3.8,"IT Services & Consulting , 51-200 Employees , 16 years old , Noida +2 more"
3260,Ansh Medical Services,4.7,Noida +1 more
3261,Acumax Technologies,1.6,"11-50 Employees (Global) , 9 years old , Noida"
3262,Kkolar Appliances,4.1,"51-200 Employees , Noida +1 more"
3263,Ideal E-infosolutions,4.3,"16 years old , Noida +1 more"
3264,Radiate Digital,3.8,Noida
3265,Strategic Sourcing Solutions,4.6,Noida +2 more
3266,Amar Shoes,2.8,"38 years old , Noida +3 more"
3267,Alexis Infosolutions,2.1,"IT Services & Consulting , 11-50 Employees , Noida"
3268,MSEW,3.9,Noida
3269,Kanodia Infratech,3.1,"14 years old , Noida +2 more"
3270,Sunworld Residency,1.0,Noida
3271,RA International,4.5,"51-200 Employees , 20 years old , Noida +11 more"
3272,D S D Homes,4.2,Noida +2 more
3273,Tpc,4.8,"51-200 Employees (Global) , Noida +3 more"
3274,Module Informatics,4.3,Noida +2 more
3275,Premier Logic,5.0,"51-200 Employees (Global) , Noida"
3276,Connect International,4.5,"51-200 Employees , Noida +3 more"
3277,Studio24 Digital LLP,5.0,"Design , 1-10 Employees , 21 years old , Noida +3 more"
3278,Nowigence,1.0,Noida
3279,Gohoardings Solution LLP,4.5,"Marketing & Advertising , 11-50 Employees , Noida"
3280,Dignitech Media Works,3.0,"Software Product , 11-50 Employees , Noida"
3281,Mentorcell,3.4,Noida
3282,Turnitin,4.9,"Furniture & Furnishing , 201-500 Employees (Global) , 26 years old , Noida"
3283,XPANZ Energy Solutions LLp,2.5,"Power , Noida +1 more"
3284,IGRPHENIX ELECTRON,3.6,Noida
3285,Spirka Technologies,4.1,"Software Product , 51-200 Employees , Noida"
3286,Viden Group Pty,2.0,Noida
3287,Priti Wears,3.0,Noida
3288,InvestoSure,2.6,Noida +3 more
3289,Ecom-street info Services,4.9,Noida +1 more
3290,Webrication,4.7,"IT Services & Consulting , 11-50 Employees , Noida"
3291,Clixa Technologies,1.1,Noida
3292,Webdew,4.5,"IT Services & Consulting , 51-200 Employees , 8 years old , Noida +9 more"
3293,Adharshila Power Corporation,5.0,"Power , Noida"
3294,Shiv Tools & Moulds,4.5,Noida
3295,VYAIRE MEDICAL INC.,4.3,Noida +2 more
3296,SSY Media,1.6,Noida +2 more
3297,KLK Ventures,2.9,"11-50 Employees , Noida +2 more"
3298,Sunfinity Solar Power,3.7,"Power , 1-10 Employees , Noida"
3299,Power Mech Industries,3.2,Noida +4 more
3300,Braintree Technology Solutions LLC,1.8,Noida +1 more
3301,The Lallantop,1.0,Noida +1 more
3302,Patanjali Paridhan,2.4,Noida +1 more
3303,Jewar International Technologies,4.6,"Design , 1-10 Employees , 2 years old , Noida"
3304,Vrcyn,4.9,"IT Services & Consulting , 11-50 Employees , 3 years old , Noida +3 more"
3305,Turtl Cyber Security Industry And Development,5.0,Noida
3306,Investosure Consultancy,4.3,Noida
3307,Dixon Electro Appliances,3.5,Noida +1 more
3308,Befikar Credit,4.8,"FinTech , 11-50 Employees , 2 years old , Noida"
3309,Hexabells Technologies,4.4,Noida
3310,Novaturient Technologies,4.2,Noida +1 more
3311,PlantoMed,3.7,"Healthcare , 51-200 Employees , 5 years old , Noida"
3312,S2code Technology,4.1,Noida
3313,Findmyproperty,3.4,"Real Estate , 8 years old , Noida"
3314,Missisystems Business Solutions,2.7,Noida
3315,Fuel4media,5.0,Noida
3316,Mps Telecom,4.1,"201-500 Employees (Global) , Noida +4 more"
3317,Sam Apparels,4.9,"201-500 Employees , Noida +1 more"
3318,Prerna Staffing Solutions Pvt Ltd(prerna Group),1.8,Noida
3319,Lopscoop,3.0,Noida
3320,Hotel Ascent Biz,2.7,"51-200 Employees , Noida +1 more"
3321,MSEW,3.9,Noida
3322,Kanodia Infratech,3.1,"14 years old , Noida +2 more"
3323,GHH-FAHRZEUGE,4.2,"201-500 Employees , 60 years old , Noida +2 more"
3324,Combinabpm Tech,3.4,Noida
3325,Kabu Projects,4.4,"11-50 Employees , Noida +4 more"
3326,Nowigence,1.0,Noida
3327,Gohoardings Solution LLP,4.5,"Marketing & Advertising , 11-50 Employees , Noida"
3328,Panache Softech,4.8,Noida
3329,J M Motors,4.2,Noida
3330,Wtvision Solutions,4.7,"51-200 Employees , Noida"
3331,Orkus,3.8,"11-50 Employees , Noida +3 more"
3332,Rikarena Consultancy,4.3,"13 years old , Noida +1 more"
3333,Aircon Technique,3.5,"10k-50k Employees , Noida +1 more"
3334,Core Doc2info Services,4.3,"501-1k Employees , Noida +4 more"
3335,Mahatma Gandhi Mission's College of Engineering and Technology,3.4,"Education & Training , 51-200 Employees , Noida +3 more"
3336,Netking Web Services,1.1,"11-50 Employees , Noida"
3337,Web View Solutions,4.6,"11-50 Employees (Global) , Noida +1 more"
3338,Keyword India,3.1,"51-200 Employees (Global) , Noida +2 more"
3339,Parashar Micro Measurement,2.6,Noida
3340,Swastik Metaforge,2.5,Noida +1 more
3341,Fishbowl,4.1,"Internet , Noida +1 more"
3342,Hahntec Security Networks,3.9,Noida
3343,Housethat,2.3,Noida +1 more
3344,GeoAds Media,4.4,"7 years old , Noida"
3345,Noble Co- Operative Bank,2.9,"Financial Services , 51-200 Employees (Global) , 13 years old , Noida +1 more"
3346,Manoj Mohan & Associates,2.0,Noida
3347,Walwhan Renewable Energy,4.3,"Power , 201-500 Employees , Noida +3 more"
3348,Crox Consulting,1.4,Noida
3349,Neo Nissan,3.0,Noida
3350,SC Vasudeva & Co.,4.5,Noida +2 more
3351,Natrix Technology,1.2,"IT Services & Consulting , Noida"
3352,Diamond Consultancy,4.3,Noida
3353,Clavecon,3.6,"51-200 Employees , Noida"
3354,TechOnDesk,4.9,Noida
3355,HABITAT DESIGN & ARTS,3.8,Noida +1 more
3356,Edufever,4.0,Noida
3357,SS APPLIANCES,3.1,Noida
3358,Priti Wears,3.0,Noida
3359,Himanshi Electronic,1.8,Noida
3360,INOX FMCG,3.1,Noida +5 more
3361,INTELLECT SUPPORT SERVICES,4.4,"201-500 Employees , 20 years old , Noida +20 more"
3362,Claritus Consulting,2.8,Noida
3363,Myth Media Solution,1.1,"14 years old , Noida"
3364,Payfront Technologies,4.3,"Software Product , 11-50 Employees , 27 years old , Noida +4 more"
3365,Hexaforce Solutions,2.4,Noida
3366,Unipack Packaging,4.1,Noida +3 more
3367,Sunworld Residency,1.0,Noida
3368,Studio24 Digital LLP,5.0,"Design , 1-10 Employees , 21 years old , Noida +3 more"
3369,Saha Infratech,4.7,Noida +1 more
3370,B.S.B.K,3.3,"Engineering & Construction , 201-500 Employees , 46 years old , Noida +11 more"
3371,RA International,4.5,"51-200 Employees , 20 years old , Noida +11 more"
3372,D S D Homes,4.2,Noida +2 more
3373,Tpc,4.8,"51-200 Employees (Global) , Noida +3 more"
3374,SJM Super Speciality Hospital,3.7,"51-200 Employees , Noida"
3375,Royalshape Infratech,3.5,"201-500 Employees , 11 years old , Noida"
3376,Unifarma Global Consumer Healthcare,2.3,"1-10 Employees , Noida +4 more"
3377,Rahul Fashion,3.0,"Fashion & Textile , Noida +1 more"
3378,GoMedii Technologies,3.8,"Internet , 11-50 Employees (Global) , Startup , 7 years old , Noida +1 more"
3379,Ireslab Info Tech,2.1,"51-200 Employees (Global) , 11 years old , Noida +1 more"
3380,Finstem Group,4.5,"51-200 Employees (Global) , Noida +2 more"
3381,Ewebguru Solutions,4.1,"51-200 Employees , 9 years old , Noida"
3382,Limitless Mobility Solutions,3.8,"IT Services & Consulting , 51-200 Employees , 16 years old , Noida +2 more"
3383,Pearls Broadcasting Corporation,3.9,Noida
3384,Vaishali Design Studio,4.9,Noida
3385,I&b Automation And Controls,4.7,Noida +1 more
3386,Unibera Software Solutions,3.7,"Software Product , Noida"
3387,Intellivate Technologies,3.1,"8 years old , Noida +1 more"
3388,TalentNiti,4.6,Noida
3389,E N Communication,1.6,Noida
3390,Dream Steps Technologies,5.0,"IT Services & Consulting , 11-50 Employees , 9 years old , Noida +1 more"
3391,JAYPEE VIDYA MANDIR,2.9,Noida +2 more
3392,RationalHeads Technologies,4.9,Noida
3393,HCL Infinet,4.4,Noida +4 more
3394,aB3S Solutions,4.2,"11-50 Employees , Noida +1 more"
3395,Strategic Sourcing Solutions,4.6,Noida +2 more
3396,Amar Shoes,2.8,"38 years old , Noida +3 more"
3397,Alexis Infosolutions,2.1,"IT Services & Consulting , 11-50 Employees , Noida"
3398,TravelTriangle,3.8,"Internet , 51-200 Employees , 14 years old , Noida +8 more"
3399,Shailsuta Logistics,3.7,Noida +1 more
3400,Bookmyad.com,4.3,"10 years old , Noida +1 more"
3401,Maz Digital,4.0,"11-50 Employees , Noida"
3402,Gopaljee Agro Products,4.9,Noida
3403,Sumit kumar,4.1,"1-10 Employees (Global) , Noida +12 more"
3404,Clingwires It Services,3.7,Noida
3405,Gaursons Promoters,3.8,"Real Estate , 51-200 Employees , Noida +3 more"
3406,ACPL PRODUCTS,2.5,Noida +2 more
3407,Macmillan,3.8,"Printing & Publishing , 1k-5k Employees , 181 years old , Noida +13 more"
3408,Sequel Alloys Wires,1.2,Noida
3409,DB Digital,3.9,"Internet , 51-200 Employees , Startup , 4 years old , Noida +6 more"
3410,Power Cable Industries,4.1,"Power , Noida +2 more"
3411,B N Industries,3.2,Noida +1 more
3412,Ayoleeza Consultants,3.9,Noida +4 more
3413,Dee Man International,4.2,"51-200 Employees , Noida"
3414,Ashoka Gears,1.7,"11-50 Employees , Noida"
3415,Pinaki,5.0,Noida +1 more
3416,Ansh Medical Services,4.7,Noida +1 more
3417,Acumax Technologies,1.6,"11-50 Employees (Global) , 9 years old , Noida"
3418,Cyrus Infotech,2.6,"11-50 Employees (Global) , Noida"
3419,Arkhya Tech Inc,4.5,"IT Services & Consulting , 11-50 Employees (Global) , 7 years old , Noida +1 more"
3420,Ethonix Infotech,4.4,"7 years old , Noida"
3421,Amit Leather Wear,3.4,"51-200 Employees , Noida +1 more"
3422,Spirka Technologies,4.1,"Software Product , 51-200 Employees , Noida"
3423,INFOSOFT Teksolutions PVT LTD,3.8,Noida +1 more
3424,Bull's Eye Outsourcing Services,3.0,Noida
3425,ERA SOURCING,4.5,Noida
3426,Meadows Wellness India,3.3,Noida +3 more
3427,REPS EN-TECH PVT LTD.,3.6,Noida +1 more
3428,BigShyft,4.2,"Internet , 51-200 Employees , 6 years old , Noida"
3429,Acuvon Consulting,2.4,Noida +1 more
3430,BigData Dimension,4.4,Noida
3431,ELEGENT OGPRO GALAXY,2.6,"51-200 Employees , Noida"
3432,VMCA & Associates,1.4,Noida
3433,Webrooptech,1.7,"11-50 Employees , Noida"
3434,Abstech Services,2.0,"Software Product , Noida +2 more"
3435,Synergy Teletech,3.0,"Startup , Noida"
3436,Cyborg Cyber Forensics and Information Security 0,2.3,Noida
3437,Ezytek Clean,3.1,"201-500 Employees , Noida +1 more"
3438,Veer Vasu Exports,4.3,Noida +1 more
3439,Delaine Technologies,4.5,"IT Services & Consulting , 11-50 Employees , Noida +1 more"
3440,MnH Technology,3.5,Noida +1 more
3441,Persystent Software Solutions,5.0,"Software Product , Noida"
3442,Metec Electronics,3.4,Noida +2 more
3443,Loris Group,3.1,"Food Processing , 11-50 Employees , Noida +12 more"
3444,BigShyft,4.2,"Internet , 51-200 Employees , 6 years old , Noida"
3445,YUG FACILITY,3.5,Noida +1 more
3446,Rebliss,2.8,Noida +1 more
3447,Wellman Employment India,4.5,Noida
3448,Dish d2h,3.6,"Broadcasting , Noida +10 more"
3449,Last Word Consulting,4.7,"Recruitment , 1-10 Employees , Noida"
3450,Ezytek Clean,3.1,"201-500 Employees , Noida +1 more"
3451,Webrooptech,1.7,"11-50 Employees , Noida"
3452,Abstech Services,2.0,"Software Product , Noida +2 more"
3453,Delaine Technologies,4.5,"IT Services & Consulting , 11-50 Employees , Noida +1 more"
3454,Veer Vasu Exports,4.3,Noida +1 more
3455,K4 Infotech,2.9,Noida +1 more
3456,Schoolkart Technologies,2.7,"Internet , 1-10 Employees (Global) , Startup , 9 years old , Noida"
3457,Diamond Consultancy,4.3,Noida
3458,Clavecon,3.6,"51-200 Employees , Noida"
3459,Neo Nissan,3.0,Noida
3460,Walwhan Renewable Energy,4.3,"Power , 201-500 Employees , Noida +3 more"
3461,TechMantra Gulf DMCC,4.5,"IT Services & Consulting , 51-200 Employees , 7 years old , Noida +2 more"
3462,WorkLooper Consultants,4.9,"51-200 Employees , 6 years old , Noida"
3463,Impacct Offshore Consulting,4.1,Noida
3464,Ultimate Fitness Temple Llp,1.5,Noida +1 more
3465,Param Infrawell,3.1,"51-200 Employees , Noida"
3466,Evangelist Technology,3.9,Noida +1 more
3467,OESPL,2.8,Noida +1 more
3468,HIDESIGN FASHIONS,4.2,Noida +1 more
3469,Suvinsons Enterprises,5.0,Noida
3470,Jaypee Greens,3.4,"Real Estate , 24 years old , Noida +1 more"
3471,6ixwebsoft Technology,4.8,"IT Services & Consulting , 51-200 Employees , Noida +1 more"
3472,Mani Enterprises,4.6,"Beauty & Personal Care , 11-50 Employees , Noida +2 more"
3473,Beaver International India,4.4,Noida
3474,I3 INFOTEK,3.8,Noida +1 more
3475,DEVEURO PAPER PRODUCTS,4.2,Noida
3476,Synergy Teletech,3.0,"Startup , Noida"
3477,Cyborg Cyber Forensics and Information Security 0,2.3,Noida
3478,Sierra Appliances,3.2,Noida
3479,Onoma India,2.6,Noida +1 more
3480,Toyo Sanitary Wares,3.6,"51-200 Employees , Noida +1 more"
3481,Coding Research,4.8,"11-50 Employees , Noida"
3482,Pioneer Fangda Consortium,2.6,Noida
3483,Pi-lo Shudh Pani Seva Foundation,4.9,Noida
3484,Active Motors,4.0,Noida
3485,Tripathi & Associates,4.2,Noida +1 more
3486,Regency Packaging,4.3,"10k-50k Employees , Noida"
3487,O3plus,3.2,Noida +3 more
3488,Crox Consulting,1.4,Noida
3489,HABITAT DESIGN & ARTS,3.8,Noida +1 more
3490,TechOnDesk,4.9,Noida
3491,Edufever,4.0,Noida
3492,SS APPLIANCES,3.1,Noida
3493,SC Vasudeva & Co.,4.5,Noida +2 more
3494,Natrix Technology,1.2,"IT Services & Consulting , Noida"
