,company_name,company_rating,industry,size,type,years_old,location
0,Zydus Lifesciences,4.2,Pharma,10k-50k Employees,Public,72,Ahmedabad
1,Intas Pharmaceuticals,4.2,Pharma,10k-50k Employees,Fortune India 500,47,Ahmedabad
2,Vodafone Idea,4.2,Telecom,5k-10k Employees,Public,6,Ahmedabad
3,TTEC India,3.8,BPO,1k-5k Employees,Public,40,Ahmedabad
4,Cadila Pharmaceuticals,3.6,Pharma,5k-10k Employees,Public,73,Ahmedabad
5,Torrent Pharmaceuticals,4.0,Pharma,10k-50k Employees,Public,53,Ahmedabad
6,TCS,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,56,Ahmedabad
7,S&P Global,4.2,Analytics & KPO,10k-50k Employees,Public,164,Ahmedabad
8,Arvind Group,4.1,Fashion & Textile,10k-50k Employees,Public,93,Ahmedabad
9,HDFC Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Ahmedabad
10,ICICI Bank,4.0,Banking,1 Lakh+ Employees,Public,30,Ahmedabad
11,Torrent Power,3.8,Power,5k-10k Employees,Public,28,Ahmedabad
12,Tech Mahindra,3.7,IT Services & Consulting,1 Lakh+ Employees,Public,38,Ahmedabad
13,Kotak Mahindra Bank,3.9,Banking,50k-1 Lakh Employees,Public,21,Ahmedabad
14,Adani Group,4.0,Power,10k-50k Employees,Public,36,Ahmedabad
15,JBM Group,4.0,Auto Components,1k-5k Employees,Public,41,Ahmedabad
16,Larsen & Toubro Limited,4.1,Engineering & Construction,10k-50k Employees,Public,86,Ahmedabad
17,Axis Bank,3.9,Banking,50k-1 Lakh Employees,Public,31,Ahmedabad
18,Shalby Hospitals,4.6,Healthcare,1k-5k Employees,Public,30,Ahmedabad
19,Otsuka Pharmaceutical India Private Limited,4.2,Pharma,501-1k Employees,Forbes Global 2000,8,Ahmedabad
20,Tata Motors,4.2,Automobile,10k-50k Employees,Public,79,Ahmedabad
21,Electrotherm,4.2,Iron & Steel,1k-5k Employees,Public,41,Ahmedabad
22,Jio,4.0,Telecom,50k-1 Lakh Employees,Public,6,Ahmedabad
23,Ford Motor,4.5,Automobile,5k-10k Employees,Public,121,Ahmedabad
24,Eris Lifesciences,3.8,Pharma,1k-5k Employees,Public,17,Ahmedabad
25,Adani Wilmar,4.2,FMCG,1k-5k Employees,Public,25,Ahmedabad
26,Bharti Airtel,4.1,Telecom,10k-50k Employees,Public,29,Indore
27,Baxter International,4.1,Healthcare,1k-5k Employees,Forbes Global 2000,93,Ahmedabad
28,Reliance Industries,4.1,Oil & Gas,1 Lakh+ Employees,Public,47,Indore
29,Adani Green Energy,4.2,Power,1k-5k Employees,Fortune India 500,9,Indore
30,Adani Power,3.9,Power,1k-5k Employees,Public,18,Mundra
31,Mastek,3.7,IT Services & Consulting,1k-5k Employees,Public,42,Ahmedabad
32,BYJU'S,3.1,EdTech,10k-50k Employees,Indian Unicorn,13,Indore
33,IndusInd Bank,3.7,Banking,10k-50k Employees,Public,30,Indore
34,IDFC FIRST Bank,4.0,Banking,10k-50k Employees,Public,6,Indore
35,Nirma,4.3,FMCG,10k-50k Employees,Fortune India 500,34,Ahmedabad
36,LendingKart,3.2,NBFC,1k-5k Employees,Public,10,Ahmedabad
37,MAS Financial Services,3.7,Financial Services,1k-5k Employees,Public,29,Ahmedabad
38,QX Global Group,3.4,IT Services & Consulting,1k-5k Employees,Public,21,Ahmedabad
39,Vadilal Industries,4.1,FMCG,501-1k Employees,Public,117,Ahmedabad
40,Sterlite Technologies,3.8,Hardware & Networking,1k-5k Employees,Public,36,Ahmedabad
41,Cliantha Research,4.0,Clinical Research,501-1k Employees,Public,20,Ahmedabad
42,Zydus Hospital,4.3,Healthcare,1k-5k Employees,Public,9,Ahmedabad
43,Yes Bank,3.9,Banking,10k-50k Employees,Public,20,Ahmedabad
44,Gtpl Hathway,4.1,Broadcasting,501-1k Employees,Public,18,Ahmedabad
45,Zydus Wellness,3.9,FMCG,501-1k Employees,Public,36,Ahmedabad
46,Adani Ports and SEZ,3.9,Ports & Shipping,1k-5k Employees,Public,26,Ahmedabad
47,AU Small Finance Bank,4.4,Banking,10k-50k Employees,Fortune India 500,28,Ahmedabad
48,Vestas,4.3,Power,1k-5k Employees,Forbes Global 2000,27,Ahmedabad
49,Jindal Worldwide,3.5,Fashion & Textile,1k-5k Employees,Public,38,Ahmedabad
50,CARS24,3.7,Internet,5k-10k Employees,Indian Unicorn,9,Ahmedabad
51,DMart,4.0,Retail,10k-50k Employees,Fortune India 500,22,Ahmedabad
52,Subros,4.0,Auto Components,1k-5k Employees,Public,39,Ahmedabad
53,Claris Lifesciences Ahmedabad,3.1,Healthcare,1k-5k Employees,Public,25,Ahmedabad
54,Lincoln Pharmaceuticals,3.8,Pharma,1k-5k Employees,Public,45,Ahmedabad
55,JustDial,3.6,Internet,10k-50k Employees,Public,28,Ahmedabad
56,L&T Construction,4.1,Engineering & Construction,5k-10k Employees,Public,80,Ahmedabad
57,Viatris,4.2,Pharma,10k-50k Employees,Forbes Global 2000,4,Ahmedabad
58,Concord Biotech,3.7,Pharma,501-1k Employees,Public,24,Ahmedabad
59,Sanghi Industries,3.7,Building Material,501-1k Employees,Public,39,Ahmedabad
60,Piramal Pharma,4.0,Pharma,1k-5k Employees,Public,36,Ahmedabad
61,Health Care Global Enterprises,4.2,Healthcare,5k-10k Employees,Public,35,Ahmedabad
62,Sadbhav Engineering,4.4,Engineering & Construction,1k-5k Employees,Public,36,Ahmedabad
63,Startek,3.3,BPO,10k-50k Employees,Public,7,Ahmedabad
64,Jana Small Finance Bank,3.9,Banking,10k-50k Employees,Public,18,Ahmedabad
65,Aia Engineering,4.2,Industrial Machinery,1k-5k Employees,Public,45,Ahmedabad
66,Emcure Pharmaceuticals,3.8,Pharma,5k-10k Employees,Fortune India 500,43,Ahmedabad
67,Monte Carlo,4.2,Fashion & Textile,201-500 Employees,Public,40,Ahmedabad
68,Asian Granito India,3.8,Building Material,1k-5k Employees,Public,24,Ahmedabad
69,Kogta Financial India Limited,4.8,NBFC,1k-5k Employees,Public,28,Ahmedabad
70,ICICI Prudential Life Insurance,4.1,Insurance,10k-50k Employees,Public,24,Ahmedabad
71,Chiripal Industries,3.6,Fashion & Textile,1k-5k Employees,Public,52,Ahmedabad
72,IIFL Finance,4.0,NBFC,10k-50k Employees,Public,29,Ahmedabad
73,Apollo Hospitals,4.2,Healthcare,10k-50k Employees,Public,41,Ahmedabad
74,Piramal Group,4.0,Financial Services,10k-50k Employees,Fortune India 500,44,Ahmedabad
75,Sodexo,4.1,Facility Management Services,10k-50k Employees,Forbes Global 2000,16,Ahmedabad
76,Abellon Clean Energy,3.7,Other,501-1k Employees,Public,16,Ahmedabad
77,Adani Solar,4.0,Power,1k-5k Employees,Public,9,Ahmedabad
78,Ingersoll Rand,4.3,Industrial Machinery,501-1k Employees,Public,52,Ahmedabad
79,Sintex Industries,4.1,Industrial Machinery,5k-10k Employees,Public,93,Ahmedabad
80,Adani Gas,3.5,Oil & Gas,501-1k Employees,Public,20,Ahmedabad
81,HDFC Life,4.1,Insurance,10k-50k Employees,Public,24,Ahmedabad
82,Silver Touch Technologies,3.6,IT Services & Consulting,1k-5k Employees,Public,32,Ahmedabad
83,Indus Towers,4.0,Telecom,1k-5k Employees,Fortune India 500,17,Ahmedabad
84,Amazon,4.1,Internet,1 Lakh+ Employees,Public,30,Ahmedabad
85,Asian Paints,4.1,Chemicals,5k-10k Employees,Public,82,Ahmedabad
86,Dev Information Technology,3.9,IT Services & Consulting,501-1k Employees,Public,27,Ahmedabad
87,Samsung,4.1,Consumer Electronics & Appliances,50k-1 Lakh Employees,Public,55,Ahmedabad
88,ICICI Lombard General Insurance Company,3.8,Insurance,10k-50k Employees,Public,23,Ahmedabad
89,Paytm,3.5,FinTech,10k-50k Employees,Public,14,Ahmedabad
90,Symphony,4.1,Consumer Electronics & Appliances,201-500 Employees,Public,36,Ahmedabad
91,Delhivery,4.0,Logistics,10k-50k Employees,Fortune India 500,13,Ahmedabad
92,Sterling Hospitals,4.0,Healthcare,1k-5k Employees,Public,23,Ahmedabad
93,BigBasket,4.0,Internet,10k-50k Employees,Indian Unicorn,13,Ahmedabad
94,Flipkart,4.0,Internet,10k-50k Employees,Public,17,Ahmedabad
95,Deep Industries,3.5,Oil & Gas,1k-5k Employees,Public,33,Ahmedabad
96,Bajaj Finserv,4.1,Financial Services,50k-1 Lakh Employees,Public,17,Ahmedabad
97,upGrad,3.8,EdTech,5k-10k Employees,Indian Unicorn,9,Ahmedabad
98,Wipro,3.8,IT Services & Consulting,1 Lakh+ Employees,Public,79,Ahmedabad
99,UltraTech Cement,4.2,Building Material,10k-50k Employees,Public,41,Ahmedabad
100,Quess,4.0,BPO,1k-5k Employees,Public,17,Ahmedabad
101,Meghmani Organics,3.9,Chemicals,501-1k Employees,Public,38,Ahmedabad
102,Voltas,4.1,Consumer Electronics & Appliances,1k-5k Employees,Public,70,Ahmedabad
103,Oil And Natural Gas Corporation,4.3,Oil & Gas,10k-50k Employees,Public,68,Ahmedabad
104,Oyo Rooms,3.4,Hospitality,1k-5k Employees,Indian Unicorn,11,Ahmedabad
105,Kotak Securities,3.7,Financial Services,5k-10k Employees,Conglomerate,30,Ahmedabad
106,IBM,4.1,IT Services & Consulting,1 Lakh+ Employees,Public,113,Ahmedabad
107,Maruti Suzuki,4.2,Automobile,10k-50k Employees,Public,43,Ahmedabad
108,Indian Space Research Organisation,4.5,Defence & Aerospace,10k-50k Employees,Public,55,Ahmedabad
109,Future Group,4.3,Retail,10k-50k Employees,Conglomerate,11,Ahmedabad
110,Samvardhana Motherson Group,3.8,Auto Components,1k-5k Employees,Public,38,Ahmedabad
111,Shapoorji Pallonji Group,4.2,Engineering & Construction,5k-10k Employees,Conglomerate,159,Ahmedabad
112,Nandan Denim,3.3,Fashion & Textile,1k-5k Employees,Public,30,Ahmedabad
113,JLL,4.2,Real Estate,10k-50k Employees,Forbes Global 2000,25,Ahmedabad
114,Ratnamani Metals and Tubes,4.3,Iron & Steel,1k-5k Employees,Public,41,Ahmedabad
115,Tata Projects,4.3,Engineering & Construction,5k-10k Employees,Public,45,Ahmedabad
116,Teleperformance,3.8,BPO,50k-1 Lakh Employees,Forbes Global 2000,46,Ahmedabad
117,Hyatt Regency,4.2,Hospitality,1k-5k Employees,Forbes Global 2000,44,Ahmedabad
118,Megha Engineering & Infrastructures,4.0,Engineering & Construction,5k-10k Employees,Conglomerate,35,Ahmedabad
119,DCB Bank,3.9,Banking,5k-10k Employees,Fortune India 500,94,Ahmedabad
120,Dainik Bhaskar Group,4.4,Printing & Publishing,5k-10k Employees,Public,66,Ahmedabad
121,Anup Engineering,3.3,Fashion & Textile,51-200 Employees,Public,62,Ahmedabad
122,Indiabulls Home Loans,3.9,NBFC,5k-10k Employees,Public,19,Ahmedabad
123,Pidilite Industries,4.4,Chemicals,5k-10k Employees,Public,65,Ahmedabad
124,ITC,4.0,FMCG,10k-50k Employees,Public,114,Ahmedabad
125,Gujarat Ambuja Exports,3.7,Agro Chemicals,1k-5k Employees,Public,33,Ahmedabad
126,Equitas Small Finance Bank,4.4,Banking,10k-50k Employees,Fortune India 500,17,Ahmedabad
127,Ashima Group,3.6,Fashion & Textile,501-1k Employees,Public,42,Ahmedabad
128,Bank of Baroda,3.6,Banking,50k-1 Lakh Employees,Fortune India 500,116,Ahmedabad
129,Rivigo,3.9,Internet,1k-5k Employees,Indian Unicorn,10,Ahmedabad
130,ICICI Securities,3.8,Financial Services,1k-5k Employees,Public,29,Ahmedabad
131,Gensol Engineering,4.3,Power,51-200 Employees,Public,17,Ahmedabad
132,Sayaji Industries,3.7,Agro Chemicals,1k-5k Employees,Public,83,Ahmedabad
133,Blue Dart Express,4.1,Logistics,10k-50k Employees,Public,41,Ahmedabad
134,Finecure Pharmaceuticals,3.7,Pharma,201-500 Employees,Public,19,Ahmedabad
135,Adani Transmission,3.9,Real Estate,501-1k Employees,Public,11,Ahmedabad
136,Shah Alloys,3.0,Iron & Steel,1k-5k Employees,Public,34,Ahmedabad
137,Cholamandalam Investment & Finance,4.1,NBFC,10k-50k Employees,Fortune India 500,46,Ahmedabad
138,Ujjivan Small Finance Bank,4.1,Banking,10k-50k Employees,Public,7,Ahmedabad
139,Stelmec,3.5,Electronics Manufacturing,501-1k Employees,Public,40,Ahmedabad
140,LG Electronics,4.1,Consumer Electronics & Appliances,1k-5k Employees,Public,66,Ahmedabad
141,Nestle,4.1,Food Processing,5k-10k Employees,Public,65,Ahmedabad
142,SKF,4.0,Auto Components,1k-5k Employees,Public,101,Ahmedabad
143,Tata Capital,4.2,NBFC,5k-10k Employees,Fortune India 500,17,Ahmedabad
144,Cera Sanitaryware,4.3,Building Material,1k-5k Employees,Public,44,Ahmedabad
145,Osia Hypermart,3.3,Retail,51-200 Employees,Public,10,Ahmedabad
146,Windsor Machines,3.7,Industrial Machinery,501-1k Employees,Public,61,Ahmedabad
147,Vistaprint,3.7,Internet,1k-5k Employees,Startup,12,Ahmedabad
148,Bandhan Bank,3.8,Banking,50k-1 Lakh Employees,Public,23,Ahmedabad
149,Manappuram Finance,4.0,NBFC,10k-50k Employees,Public,75,Ahmedabad
150,State Bank of India,3.9,Banking,1 Lakh+ Employees,Fortune India 500,218,Ahmedabad
151,Mahindra & Mahindra,4.2,Automobile,1 Lakh+ Employees,Public,79,Ahmedabad
152,Motilal Oswal Financial Services,3.8,Financial Services,10k-50k Employees,Public,37,Ahmedabad
153,Havells,4.1,Electrical Equipment,5k-10k Employees,Public,41,Ahmedabad
154,Bureau Veritas,4.0,Other,1k-5k Employees,Forbes Global 2000,196,Ahmedabad
155,Scanpoint Geomatics,3.8,IT Services & Consulting,51-200 Employees,Public,32,Ahmedabad
156,PwC,3.6,Management Consulting,10k-50k Employees,Conglomerate,144,Ahmedabad
157,Indian Army,4.7,Defence & Aerospace,1 Lakh+ Employees,Public,129,Ahmedabad
158,Thermax Limited,4.2,Industrial Machinery,1k-5k Employees,Public,58,Ahmedabad
159,InterGlobe Aviation,3.6,Aviation,10k-50k Employees,Fortune India 500,19,Ahmedabad
160,CMS IT Services,3.2,IT Services & Consulting,5k-10k Employees,Startup,10,Ahmedabad
161,Reliance Communications,4.0,Telecom,201-500 Employees,Public,22,Ahmedabad
162,Procter & Gamble,4.2,FMCG,1k-5k Employees,Public,187,Ahmedabad
163,CareEdge Ratings,2.9,Financial Services,501-1k Employees,Public,31,Ahmedabad
164,UNO Minda,4.1,Auto Components,201-500 Employees,Fortune India 500,66,Ahmedabad
165,Sakar Healthcare,3.6,Pharma,51-200 Employees,Public,20,Ahmedabad
166,McDonald's,4.2,Hospitality,1k-5k Employees,Forbes Global 2000,69,Ahmedabad
167,Tata Teleservices,4.1,Telecom,201-500 Employees,Public,28,Ahmedabad
168,Godrej & Boyce Manufacturing,4.0,Consumer Electronics & Appliances,10k-50k Employees,Fortune India 500,127,Ahmedabad
169,Muthoot Finance,3.6,NBFC,10k-50k Employees,Public,85,Ahmedabad
170,V-Trans,4.1,Logistics,1k-5k Employees,Public,66,Ahmedabad
171,Narayana Health,4.2,Healthcare,10k-50k Employees,Fortune India 500,24,Ahmedabad
172,Brilworks,4.6,Software Product,51-200 Employees,Startup,5,Ahmedabad
173,Blue Star,4.1,Consumer Electronics & Appliances,1k-5k Employees,Public,81,Ahmedabad
174,Exide Industries,3.6,Auto Components,5k-10k Employees,Public,77,Ahmedabad
175,Rushil Decor,4.2,Building Material,501-1k Employees,Public,30,Ahmedabad
176,Secure Meters,4.1,Electronics Manufacturing,1k-5k Employees,Public,37,Ahmedabad
177,Thomson Reuters,4.2,Software Product,5k-10k Employees,Forbes Global 2000,16,Ahmedabad
178,Yudiz Solutions,3.7,Software Product,201-500 Employees,Public,13,Ahmedabad
179,5Paisa Capital Limited,4.0,Financial Services,501-1k Employees,Public,9,Ahmedabad
180,Lumax Industries,4.0,Auto Components,1k-5k Employees,Public,79,Ahmedabad
181,Meghmani Industries,3.7,Agro Chemicals,1-10 Employees,Public,38,Ahmedabad
182,Courtyard by Marriott,4.2,Hospitality,1k-5k Employees,Public,97,Ahmedabad
183,Cipla,4.1,Pharma,10k-50k Employees,Public,89,Ahmedabad
184,PVR Cinemas,4.1,Media & Entertainment,1k-5k Employees,Public,27,Ahmedabad
185,Trent,4.1,Retail,10k-50k Employees,Public,26,Ahmedabad
186,L&T Finance,4.0,NBFC,10k-50k Employees,Public,30,Ahmedabad
187,Abbott,4.2,Pharma,10k-50k Employees,Public,136,Ahmedabad
188,Kotak Mahindara Life Insurance,3.9,Insurance,10k-50k Employees,Public,23,Ahmedabad
189,Spinny,3.9,Internet,1k-5k Employees,Indian Unicorn,9,Ahmedabad
190,Accenture,4.0,IT Services & Consulting,1 Lakh+ Employees,Public,35,Ahmedabad
191,Ambuja Cements,4.0,Building Material,5k-10k Employees,Public,41,Ahmedabad
192,Atul Auto,3.9,Automobile,501-1k Employees,Public,38,Ahmedabad
193,Kotak Mahindra Prime,4.0,NBFC,5k-10k Employees,Public,28,Ahmedabad
194,SYSTRA,4.1,Engineering & Construction,501-1k Employees,Public,67,Ahmedabad
195,Jubilant Foods Works,3.9,Hospitality,10k-50k Employees,Public,29,Ahmedabad
196,USHA International,4.2,Consumer Electronics & Appliances,1k-5k Employees,Public,90,Ahmedabad
197,Tata AutoComp Systems,3.9,Auto Components,1k-5k Employees,Public,29,Ahmedabad
198,Bodal Chemicals,3.8,Chemicals / Agri Inputs,201-500 Employees,Public,38,Ahmedabad
199,Sintex-bapl,3.8,Petrochemicals,501-1k Employees,Public,17,Ahmedabad
200,Sintex-bapl,3.8,Petrochemicals,501-1k Employees,Public,17,Ahmedabad
201,XpressBees,3.8,Logistics,5k-10k Employees,Indian Unicorn,9,Ahmedabad
202,CBRE,4.2,Real Estate,10k-50k Employees,Forbes Global 2000,118,Ahmedabad
203,Berger Paints,3.8,Chemicals,1k-5k Employees,Public,101,Ahmedabad
204,Landmark Group,4.1,Retail,1k-5k Employees,Conglomerate,51,Ahmedabad
205,Stovec Industries,3.5,Industrial Machinery,51-200 Employees,Public,51,Ahmedabad
206,Suzuki,4.1,Automobile,10k-50k Employees,Forbes Global 2000,10,Ahmedabad
207,Hester Biosciences,4.2,Biotechnology,201-500 Employees,Public,41,Ahmedabad
208,Gujarat Gas,4.1,Oil & Gas,1k-5k Employees,Public,44,Ahmedabad
209,Team Lease,4.0,Recruitment,1k-5k Employees,Public,8,Ahmedabad
210,Riddhi Corporate Services,3.9,IT Services & Consulting,11-50 Employees,Public,14,Ahmedabad
211,Gujarat Heavy Chemicals,4.0,Chemicals,1k-5k Employees,Public,41,Ahmedabad
212,Crowne Plaza,4.1,Hospitality,501-1k Employees,Public,41,Ahmedabad
213,Domino's Pizza,4.0,Hospitality,1k-5k Employees,Public,64,Ahmedabad
214,Poonawalla Fincorp,3.9,NBFC,1k-5k Employees,Public,36,Ahmedabad
215,Inox Wind,3.7,Power,501-1k Employees,Public,15,Ahmedabad
216,JK Cement,4.2,Building Material,1k-5k Employees,Public,49,Ahmedabad
217,Spicejet,3.5,Aviation,5k-10k Employees,Public,20,Ahmedabad
218,IDBI Bank,3.7,Banking,10k-50k Employees,Public,60,Ahmedabad
219,Godfrey Phillips India,4.1,FMCG,501-1k Employees,Public,91,Ahmedabad
220,Titan Company,4.4,Retail,5k-10k Employees,Public,40,Ahmedabad
221,Godfrey Phillips India,4.1,FMCG,501-1k Employees,Public,91,Ahmedabad
222,IDBI Bank,3.7,Banking,10k-50k Employees,Public,60,Ahmedabad
223,Inox Wind,3.7,Power,501-1k Employees,Public,15,Ahmedabad
224,Titan Company,4.4,Retail,5k-10k Employees,Public,40,Ahmedabad
225,Wipro Infotech,4.0,IT Services & Consulting,1 Lakh+ Employees (Global),MNC,79,Ahmedabad
226,RBL Bank,3.8,Banking,10k-50k Employees,Public,81,Ahmedabad
227,Airan Consultant,4.1,IT Services & Consulting,51-200 Employees,Public,29,Ahmedabad
228,Kalpataru Power Transmission,4.2,Engineering & Construction,1k-5k Employees,Public,43,Ahmedabad
229,R for Rabbit Baby Products,4.5,Internet,11-50 Employees,Startup,10,Ahmedabad
230,CenturyPly,4.0,Furniture & Furnishing,1k-5k Employees,Public,38,Ahmedabad
231,Varun Beverages,4.1,Beverage,5k-10k Employees,Public,29,Ahmedabad
232,Dangee Dums,3.6,FMCG,51-200 Employees,Public,13,Ahmedabad
233,Fiem Industries,3.8,Auto Components,501-1k Employees,Public,35,Ahmedabad
234,Aavas Financiers,4.0,Financial Services,5k-10k Employees,Public,13,Ahmedabad
235,JK Lakshmi Cement,3.9,Building Material,1k-5k Employees,Public,42,Ahmedabad
236,Lenskart,3.3,Internet,5k-10k Employees,Indian Unicorn,14,Ahmedabad
237,Ashok Leyland,4.1,Automobile,5k-10k Employees,Public,76,Ahmedabad
238,Somany Ceramics,4.3,Building Material,1k-5k Employees,Public,56,Ahmedabad
239,Electronica Finance,4.2,NBFC,1k-5k Employees,Public,34,Ahmedabad
240,Ice Make Refrigeration,4.2,Electrical Equipment,501-1k Employees,Public,31,Ahmedabad
241,Bank of America,4.4,Banking,10k-50k Employees,Fortune India 500,26,Ahmedabad
242,ElasticRun,3.4,Logistics,1k-5k Employees,Indian Unicorn,8,Ahmedabad
243,SYSKA LED Lights,2.9,Consumer Electronics & Appliances,1k-5k Employees (Global),Startup,12,Ahmedabad
244,ITC Hotels,4.2,Hospitality,5k-10k Employees,Public,49,Ahmedabad
245,Agrostar,4.0,Internet,1k-5k Employees,Startup,11,Ahmedabad
246,Gabriel India,4.2,Auto Components,1k-5k Employees,Public,63,Ahmedabad
247,Dharmaj Crop Guard,4.4,Agro Chemicals,501-1k Employees,Public,9,Ahmedabad
248,Swiggy,3.9,Internet,5k-10k Employees,Indian Unicorn,10,Ahmedabad
249,Shriram Finance,4.1,NBFC,50k-1 Lakh Employees,Public,45,Ahmedabad
250,Toyota Tsusho,4.0,Metals & Mining,501-1k Employees,Public,25,Ahmedabad
251,Capri Global Capital,3.7,NBFC,1k-5k Employees,Public,27,Ahmedabad
252,Uflex,3.8,Packaging,5k-10k Employees,Public,39,Ahmedabad
253,LivSpace,3.5,Architecture & Interior Design,1k-5k Employees,Indian Unicorn,9,Ahmedabad
254,Hindustan Unilever,4.3,FMCG,10k-50k Employees,Public,152,Ahmedabad
255,Reliance SMSL,4.0,BPO,1k-5k Employees,Public,17,Ahmedabad
256,Sharekhan,4.0,Financial Services,1k-5k Employees,Public,24,Ahmedabad
257,Blinkit,3.9,Internet,1k-5k Employees,Indian Unicorn,11,Ahmedabad
258,Metro Cash & Carry,4.3,Retail,1k-5k Employees,Forbes Global 2000,21,Ahmedabad
259,Aarvee Denims & Exports,3.9,Fashion & Textile,1k-5k Employees,Public,36,Ahmedabad
260,Life Insurance Corporation of India,4.4,Insurance,1 Lakh+ Employees,Fortune India 500,68,Ahmedabad
261,Meghmani Dyes and Intermediates,3.9,Financial Services,1k-5k Employees,Public,45,Ahmedabad
262,Moglix,3.6,Internet,501-1k Employees,Indian Unicorn,9,Ahmedabad
263,Future Retail,4.3,Retail,10k-50k Employees,Public,37,Ahmedabad
264,Tech Mahindra Business Services,3.5,BPO,5k-10k Employees,Public,21,Ahmedabad
265,Aditya Birla Fashion and Retail,4.2,Fashion & Textile,10k-50k Employees,Fortune India 500,36,Indore
266,Ppap Automotive,3.7,Auto Components,1k-5k Employees,Public,46,Noida
267,Pantaloons,4.2,Fashion & Textile,5k-10k Employees,Public,27,Indore
268,Bosch,4.3,Auto Components,5k-10k Employees,Public,138,Ahmedabad
269,Simplex Infrastructures,3.3,Engineering & Construction,1k-5k Employees,Public,100,Ahmedabad
270,Tata Chemicals,4.2,Chemicals,1k-5k Employees,Public,85,Ahmedabad
271,V-Guard Industries,4.4,Consumer Electronics & Appliances,1k-5k Employees,Public,47,Ahmedabad
272,Beardo,4.6,Beauty & Personal Care,51-200 Employees,Startup,9,Ahmedabad
273,HDFC Ergo General Insurance,4.0,Insurance,10k-50k Employees,Public,22,Ahmedabad
274,Indian Oil Corporation,4.4,Oil & Gas,10k-50k Employees,Fortune India 500,65,Ahmedabad
275,Shoppers Stop,4.1,Retail,5k-10k Employees,Public,33,Ahmedabad
276,Bajaj Electricals,4.1,Consumer Electronics & Appliances,1k-5k Employees,Public,86,Ahmedabad
277,TVS Credit,4.5,NBFC,10k-50k Employees,Public,16,Ahmedabad
278,Baroda Global Shared Services,4.0,Banking,10k-50k Employees,Public,7,Ahmedabad
279,You Broadband,3.7,Telecom,1k-5k Employees,Public,23,Ahmedabad
280,IFB,3.7,Consumer Electronics & Appliances,201-500 Employees,Public,50,Ahmedabad
281,Marico,4.1,FMCG,1k-5k Employees,Public,36,Ahmedabad
282,IFB,3.7,Consumer Electronics & Appliances,201-500 Employees,Public,50,Ahmedabad
283,You Broadband,3.7,Telecom,1k-5k Employees,Public,23,Ahmedabad
284,Endurance Technologies,3.9,Auto Components,1k-5k Employees,Public,39,Ahmedabad
285,Adjavis Venture,3.4,Beauty & Personal Care,501-1k Employees,Public,11,Ahmedabad
286,Standard Chartered,3.9,Banking,10k-50k Employees,Fortune India 500,171,Ahmedabad
287,Honda,4.2,Automobile,10k-50k Employees,Forbes Global 2000,39,Ahmedabad
288,Colgate Palmolive,4.2,FMCG,1k-5k Employees,Public,87,Ahmedabad
289,TVS Motor,4.1,Automobile,5k-10k Employees,Public,45,Ahmedabad
290,Dabur,3.8,FMCG,5k-10k Employees,Public,140,Ahmedabad
291,Arman Financial Services,3.9,NBFC,51-200 Employees,Public,32,Ahmedabad
292,Physicswallah,3.8,EdTech,10k-50k Employees,Indian Unicorn,5,Ahmedabad
293,Sun Pharmaceutical Industries,4.1,Pharma,10k-50k Employees,Public,41,Ahmedabad
294,Ensight Business Solutions,4.6,IT Services & Consulting,201-500 Employees,Startup,12,Ahmedabad
295,SSTECH SYSTEM PVT.LTD,4.4,Software Product,11-50 Employees,MNC,13,Ahmedabad
296,Telenor,4.5,Telecom,501-1k Employees,Forbes Global 2000,15,Ahmedabad
297,3M,4.3,Electronics Manufacturing,1k-5k Employees,Public,37,Ahmedabad
298,Nayara Energy,4.3,Petrochemicals,1k-5k Employees,Fortune India 500,35,Ahmedabad
299,Vivo,4.1,Consumer Electronics & Appliances,5k-10k Employees,Conglomerate,15,Ahmedabad
300,OPPO,4.0,Consumer Electronics & Appliances,10k-50k Employees,Public,20,Ahmedabad
301,SMC,3.9,Medical Equipment,201-500 Employees,Forbes Global 2000,36,Ahmedabad
302,Magna International,4.0,Auto Components,501-1k Employees,Public,67,Ahmedabad
303,GMM Pfaudler,4.0,Industrial Machinery,501-1k Employees,Public,62,Ahmedabad
304,Laxcon Steels,3.5,Metals & Mining,501-1k Employees,Public,46,Ahmedabad
305,Tractors and Farm Equipment,4.1,Industrial Machinery,10k-50k Employees,Public,64,Ahmedabad
306,Online PSB Loans,3.8,Internet,11-50 Employees,Startup,6,Ahmedabad
307,TGB Banquets and Hotels,4.2,Hospitality,201-500 Employees,Public,35,Ahmedabad
308,Godrej Properties,3.7,Real Estate,1k-5k Employees,Public,34,Ahmedabad
309,KONE,4.3,Industrial Machinery,5k-10k Employees,Forbes Global 2000,114,Ahmedabad
310,Unicharm,4.2,Beauty & Personal Care,1k-5k Employees,Forbes Global 2000,63,Ahmedabad
311,Hyundai Motor India Limited,4.4,Automobile,10k-50k Employees,Fortune India 500,57,Ahmedabad
312,Hitachi,4.1,Industrial Machinery,10k-50k Employees,Forbes Global 2000,114,Ahmedabad
313,Kraft Heinz Company,4.2,Food Processing,501-1k Employees,Forbes Global 2000,30,Ahmedabad
314,Johnson Controls,3.7,Industrial Automation,5k-10k Employees,Public,139,Ahmedabad
